time,ACB,BCM,BID,BVH,CTG,FPT,GAS,GVR,HDB,HPG,LPB,MBB,MSN,MWG,PLX,SAB,SHB,SSB,SSI,STB,TCB,TPB,VCB,VHM,VIB,VIC,VJC,VNM,VPB,VRE
2024-01-25,21.67,60.68,40.0,39.77,32.05,81.56,68.61,20.71,16.85,25.68,14.94,18.63,66.8,44.84,33.2,54.89,10.57,20.33,26.5,30.5,16.97,14.72,60.87,42.1,17.1,42.8,104.9,63.33,18.66,23.8
2024-01-26,22.09,60.87,40.45,39.91,32.1,82.25,68.43,21.25,17.05,25.77,14.94,18.72,65.8,44.55,33.2,53.49,10.66,20.33,26.62,30.3,17.17,14.84,61.54,42.0,17.27,42.8,105.7,63.42,18.75,23.75
2024-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-29,21.8,61.17,40.25,40.26,32.3,82.25,69.71,22.29,17.13,25.45,15.07,18.85,65.6,44.25,33.4,54.05,10.61,20.25,26.5,30.35,17.09,14.72,61.0,41.8,17.27,42.65,105.8,63.42,18.75,23.3
2024-01-30,21.8,64.32,40.04,40.06,32.2,81.99,69.52,22.74,17.49,25.45,15.2,18.8,66.1,45.04,33.44,53.4,10.61,20.25,26.66,30.7,17.07,14.84,60.87,42.0,17.35,42.7,105.6,63.33,18.71,23.4
2024-01-31,21.63,64.32,39.42,39.57,31.6,82.08,68.61,22.19,17.45,25.23,15.11,18.51,64.4,44.64,33.3,52.56,10.01,20.16,26.86,29.9,16.75,14.47,59.2,41.5,17.22,42.5,104.6,63.42,18.42,22.45
2024-02-01,21.84,65.01,39.05,40.31,32.05,85.68,68.7,23.73,17.45,25.32,15.33,18.63,65.1,45.84,33.3,53.68,10.01,20.03,27.05,29.8,16.56,14.47,60.07,41.2,17.14,42.35,105.5,63.89,18.18,22.65
2024-02-02,22.05,63.53,38.76,40.06,31.7,87.48,68.43,24.37,17.89,25.36,15.24,18.51,65.4,47.03,33.3,53.21,9.88,20.03,27.17,29.9,16.56,14.19,60.4,41.2,16.81,42.1,104.8,63.8,17.85,22.3
2024-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-05,23.35,62.55,40.2,40.11,33.9,88.77,68.43,24.82,18.13,25.45,15.58,19.53,64.9,47.03,33.25,53.21,10.14,20.25,27.29,30.6,17.21,14.72,60.2,41.25,17.6,42.2,105.3,64.37,18.23,21.8
2024-02-06,23.39,62.84,40.33,40.16,34.4,89.28,68.89,24.97,18.41,25.5,15.5,19.61,64.8,46.63,33.4,53.49,9.97,20.25,27.32,30.8,17.29,14.68,59.87,41.0,17.76,42.3,104.5,63.99,18.33,21.7
2024-02-07,23.52,63.04,40.45,40.26,35.5,89.97,68.89,25.12,18.85,25.59,15.54,19.99,64.9,46.23,33.44,53.96,10.05,20.42,27.4,31.1,18.09,15.0,60.2,41.8,18.01,42.4,105.3,63.99,18.61,21.9
2024-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-15,22.85,62.74,40.45,40.35,35.0,89.19,68.89,24.72,18.93,26.09,15.58,20.55,64.9,45.49,33.97,54.52,10.27,20.47,27.4,31.25,18.62,15.28,60.13,41.95,18.34,42.55,104.5,63.99,18.8,22.0
2024-02-16,23.18,62.65,40.12,41.53,35.25,90.14,69.71,26.4,18.65,26.0,15.37,20.42,66.2,45.93,33.97,54.15,10.27,20.47,27.32,30.8,18.67,15.32,59.93,42.7,18.34,43.95,105.3,66.26,18.85,22.5
2024-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-19,23.27,63.34,40.74,42.21,35.4,90.05,72.16,26.55,18.69,26.55,15.15,20.38,68.9,46.43,34.89,54.05,10.35,20.29,27.48,30.7,18.86,15.24,60.33,45.55,18.26,47.0,105.2,68.06,18.8,24.05
2024-02-20,23.14,62.84,40.82,41.77,35.2,89.45,71.53,27.94,18.89,26.55,15.2,20.29,68.8,46.43,34.74,54.71,10.23,20.25,27.56,30.7,18.86,15.2,61.07,46.15,18.43,48.5,104.3,67.68,18.61,25.5
2024-02-21,23.27,64.81,41.11,41.48,35.55,90.82,70.71,27.89,18.81,26.18,15.2,20.42,68.0,45.74,34.41,54.24,10.27,20.2,27.29,31.5,18.91,15.81,61.0,45.0,18.51,47.25,103.2,67.49,18.75,26.0
2024-02-22,23.23,64.12,41.11,41.18,35.7,89.71,70.89,27.69,18.33,25.95,15.15,20.38,68.1,44.94,34.5,54.15,10.44,20.25,27.05,31.05,19.54,15.85,59.87,44.8,18.68,47.6,103.6,67.78,18.71,26.4
2024-02-23,22.93,62.35,42.97,40.99,35.2,89.11,69.52,27.3,18.01,25.82,14.64,20.33,66.7,43.65,33.78,53.21,10.23,20.25,26.66,30.65,19.44,15.49,59.47,43.3,18.26,45.2,103.8,67.21,18.52,25.45
2024-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-26,23.1,62.35,44.3,41.09,35.65,92.63,69.34,28.54,18.17,26.18,14.73,20.42,66.7,44.0,33.88,52.84,10.14,20.16,27.4,30.5,19.98,15.53,59.87,43.35,18.22,44.6,104.5,67.21,18.28,26.0
2024-02-27,23.18,62.35,43.8,41.48,36.15,92.54,70.62,28.63,18.17,27.59,14.73,20.63,67.6,44.4,34.31,52.56,10.27,20.16,28.03,30.75,20.34,15.53,60.94,44.2,18.22,45.15,103.5,68.15,18.37,26.4
2024-02-28,23.52,62.45,44.54,41.48,35.95,93.05,70.98,28.63,18.57,27.82,14.81,20.76,68.3,44.94,34.84,53.87,10.27,20.2,28.18,31.4,20.46,16.22,65.15,44.4,18.34,45.6,103.4,68.34,18.9,27.8
2024-02-29,23.52,62.35,43.8,41.92,35.55,93.48,70.43,28.34,18.65,28.18,14.64,20.55,70.4,45.84,34.5,54.61,10.18,20.16,28.89,31.55,20.46,16.09,65.08,43.4,18.18,45.0,103.1,68.15,18.9,26.5
2024-03-01,23.35,62.65,44.21,41.82,35.6,95.03,70.62,28.88,18.65,28.05,14.6,20.42,70.5,46.23,34.55,54.71,10.27,20.2,29.16,31.95,20.29,16.09,65.08,43.95,18.18,45.25,103.3,67.68,18.66,26.65
2024-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-04,23.35,64.42,44.21,42.21,36.0,95.54,70.8,29.53,18.65,28.0,14.73,20.59,70.8,47.03,34.6,54.43,10.23,20.11,29.0,31.75,20.29,15.89,64.21,43.95,18.26,45.25,103.6,68.15,18.61,27.0
2024-03-05,23.48,64.52,44.96,42.31,36.45,94.94,71.89,29.43,18.81,28.32,15.11,20.93,75.7,49.6,34.6,54.99,10.23,20.11,29.2,31.9,20.46,15.73,63.88,43.65,18.34,45.3,104.4,69.1,18.75,26.7
2024-03-06,23.18,65.21,44.96,42.31,36.1,93.57,72.89,28.63,18.77,28.0,15.28,20.93,76.9,48.32,34.89,57.23,10.18,20.03,28.96,31.55,20.73,15.57,63.95,43.1,18.18,45.3,103.9,67.97,18.42,25.85
2024-03-07,23.1,67.96,44.05,43.87,35.8,95.46,73.16,28.83,18.53,28.18,15.15,20.76,80.8,48.61,36.09,56.57,10.27,20.03,29.43,31.3,20.66,15.61,64.08,43.2,18.14,45.6,103.9,68.15,18.47,26.0
2024-03-08,22.72,68.26,42.23,43.43,34.5,94.34,72.34,28.73,18.41,27.55,14.64,20.08,78.5,47.37,35.42,56.01,10.1,19.98,28.73,30.65,19.88,15.08,63.61,42.55,17.89,44.8,103.7,66.26,18.04,25.4
2024-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-11,22.47,66.09,41.73,42.36,34.15,94.34,70.8,29.28,18.49,27.18,14.17,19.53,77.5,46.03,34.6,55.36,9.84,19.85,28.38,30.2,19.59,15.0,62.94,42.55,17.68,44.35,103.0,66.55,17.61,24.5
2024-03-12,22.47,66.88,42.97,42.41,34.5,95.97,70.89,31.31,18.37,27.45,14.43,19.65,78.7,46.38,34.98,55.17,9.75,19.85,28.34,30.25,19.98,15.0,63.14,42.7,17.68,44.15,102.5,66.26,17.61,25.2
2024-03-13,23.23,68.16,43.47,42.99,35.15,100.34,71.89,32.0,18.49,28.0,14.56,20.29,80.9,48.17,35.71,55.64,9.97,19.89,29.63,30.85,20.37,15.41,64.21,42.95,18.3,45.0,102.2,67.02,18.09,25.9
2024-03-14,22.89,66.88,42.72,42.65,34.45,100.34,73.71,32.5,18.37,27.59,14.34,19.95,78.9,46.88,35.95,54.8,9.88,19.89,29.55,30.45,20.07,15.2,63.55,42.9,18.01,45.95,102.0,66.73,17.85,25.9
2024-03-15,22.97,66.49,43.14,42.11,34.75,99.49,74.89,34.28,18.41,27.36,14.17,20.25,78.5,46.98,36.23,54.15,9.84,19.89,29.51,30.5,20.07,15.24,62.88,42.4,18.68,44.4,102.7,65.97,17.71,25.75
2024-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-18,22.6,63.63,42.97,41.04,33.3,96.91,72.98,32.25,17.85,26.91,13.74,19.74,77.9,45.54,35.13,52.93,9.62,19.76,28.61,30.25,19.44,14.84,62.21,42.1,18.47,46.1,101.8,65.11,17.28,27.55
2024-03-19,22.55,63.43,42.64,41.04,33.3,96.06,72.53,32.25,17.89,27.09,13.83,19.74,77.4,45.14,36.04,53.12,9.66,19.76,28.22,30.4,19.54,14.76,61.87,42.9,18.34,47.0,101.0,65.01,17.23,26.75
2024-03-20,23.1,64.03,43.8,41.28,34.35,98.2,73.71,32.5,18.09,27.27,14.56,20.55,77.3,47.62,36.04,53.12,9.79,19.85,29.04,31.15,20.51,15.08,62.34,42.5,19.59,46.5,101.2,65.2,17.71,26.35
2024-03-21,23.52,64.71,43.8,41.82,34.9,99.66,73.71,32.94,19.13,27.5,14.43,21.06,78.0,48.12,37.0,53.4,9.88,19.85,29.39,31.5,21.87,15.2,63.68,42.9,20.17,46.5,102.6,65.59,17.8,26.95
2024-03-22,23.65,64.71,44.79,41.53,35.7,98.54,73.26,32.94,19.05,27.77,14.38,21.31,78.5,48.71,36.57,53.49,9.97,19.67,29.51,31.65,21.77,15.2,64.48,42.8,20.09,46.6,102.2,65.01,17.85,26.7
2024-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-25,23.1,64.12,43.8,41.82,34.7,97.77,73.16,31.61,18.85,27.45,14.17,21.02,75.5,47.92,35.99,53.21,9.88,19.45,29.28,30.85,21.72,15.41,64.01,42.55,19.88,46.85,100.7,64.53,17.95,26.05
2024-03-26,23.48,64.12,43.8,41.92,35.2,98.63,73.44,33.59,19.37,27.77,14.43,21.48,74.0,48.27,36.57,53.12,9.92,19.63,29.67,31.0,22.28,15.53,64.42,42.75,20.21,47.05,101.9,64.91,18.61,26.4
2024-03-27,23.52,64.22,43.39,42.31,35.5,98.8,73.07,33.09,19.33,27.82,14.34,21.53,75.4,50.3,36.57,53.68,9.92,19.54,30.06,30.9,22.09,15.57,64.08,42.5,20.09,47.05,103.0,64.91,18.61,25.95
2024-03-28,23.81,64.32,43.47,42.31,35.75,100.43,73.07,32.75,19.41,27.77,14.47,21.7,76.0,50.6,36.14,53.4,10.01,19.54,30.56,32.0,23.28,15.49,64.01,43.3,20.13,47.6,103.2,64.91,18.66,25.65
2024-03-29,23.94,63.93,43.06,41.77,35.55,99.92,72.98,32.85,19.29,27.5,15.03,21.61,74.2,50.7,35.9,52.93,9.84,19.45,30.06,31.6,23.06,15.49,63.48,42.85,20.42,47.65,103.0,64.82,18.75,25.85
2024-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-01,23.9,63.34,43.06,41.43,35.0,100.17,73.35,32.65,19.21,27.36,14.81,21.19,73.4,50.99,36.04,53.03,9.88,19.45,30.29,31.4,23.01,15.2,63.68,42.9,20.17,47.85,102.7,64.24,18.66,25.7
2024-04-02,23.86,64.42,42.89,41.43,35.0,100.34,75.08,34.93,19.13,27.64,14.86,21.1,74.5,51.19,36.47,52.65,9.84,19.41,30.37,30.2,23.11,15.28,63.21,43.15,20.01,47.8,103.0,64.53,18.56,25.55
2024-04-03,23.52,63.43,42.15,41.33,34.05,98.71,74.44,33.93,18.73,27.23,14.77,20.59,73.4,49.8,36.19,52.28,9.71,19.37,29.71,30.1,22.69,15.0,62.74,43.1,19.55,47.75,102.2,63.96,18.37,25.5
2024-04-04,23.14,62.55,42.15,41.14,33.55,97.77,74.17,32.8,18.69,26.91,14.6,20.25,73.4,50.3,35.75,52.75,9.66,19.37,29.39,29.7,22.31,14.92,64.21,43.0,19.26,47.85,102.2,65.39,18.33,25.3
2024-04-05,22.81,61.66,41.49,40.75,33.2,97.51,73.62,31.21,18.69,26.77,14.64,19.87,71.9,50.6,35.75,52.37,9.62,19.32,28.73,29.6,21.92,14.76,63.48,42.95,18.84,47.8,101.9,65.11,18.47,24.7
2024-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-08,22.81,61.07,41.98,40.6,33.5,96.57,72.62,31.41,19.13,26.91,14.86,19.99,71.9,49.6,35.66,51.62,9.58,19.28,28.65,29.0,22.06,14.8,63.48,43.0,18.84,47.7,101.1,64.24,18.42,23.6
2024-04-09,22.93,60.87,43.55,40.6,34.25,96.91,72.71,32.0,19.17,27.18,15.88,20.42,73.5,52.38,35.75,51.34,9.66,19.28,29.28,29.15,22.21,15.08,63.08,43.2,19.13,47.7,102.2,64.24,18.37,24.2
2024-04-10,22.76,60.38,42.97,40.6,33.65,97.6,72.07,31.36,19.17,26.95,16.05,20.25,72.5,51.59,35.22,51.62,9.66,19.37,28.85,29.1,22.14,14.88,63.21,44.2,19.01,48.5,102.0,64.05,18.37,24.25
2024-04-11,22.81,59.4,43.8,40.5,33.7,98.54,71.71,31.61,19.21,27.18,15.67,20.21,71.8,51.89,34.94,51.72,9.58,19.41,29.0,28.85,21.87,14.88,62.88,44.15,19.01,48.3,101.0,63.86,18.37,23.9
2024-04-12,23.52,60.08,44.13,40.94,35.9,99.06,72.53,31.71,19.45,27.23,16.74,20.97,71.9,51.59,35.46,52.28,9.75,19.89,29.32,29.1,22.98,15.16,63.28,44.5,19.59,48.45,107.0,63.96,18.71,24.15
2024-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-15,22.55,55.95,41.07,38.79,33.45,95.71,69.16,29.53,18.81,25.91,16.01,19.91,66.9,49.51,34.65,51.34,9.79,19.67,27.29,27.5,21.53,14.19,61.54,42.4,18.68,47.0,105.9,62.23,17.66,22.5
2024-04-16,22.81,54.77,41.57,38.45,34.05,96.91,69.16,30.07,18.81,25.77,16.65,20.33,66.1,49.51,34.6,51.16,9.92,19.5,27.48,27.3,22.06,14.27,60.87,42.7,18.72,46.4,106.0,61.37,17.8,22.2
2024-04-17,22.47,53.49,39.75,37.72,32.7,95.88,68.34,28.39,18.41,25.45,17.21,19.65,66.8,49.01,33.97,50.41,9.58,19.54,26.86,26.8,21.75,13.78,60.54,41.8,18.38,45.0,103.4,61.56,17.23,22.0
2024-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-19,22.34,50.83,39.96,37.62,31.6,93.48,68.25,27.84,17.81,25.27,17.21,19.31,66.5,47.82,33.35,49.01,9.62,19.45,25.92,26.8,21.58,13.46,60.54,41.5,18.03,42.6,103.3,61.56,17.19,21.3
2024-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-22,22.51,51.91,41.4,38.69,32.3,94.6,68.25,28.44,17.93,25.45,17.38,19.23,66.9,48.22,33.35,49.66,9.71,19.5,27.4,27.65,21.94,14.19,60.6,41.45,18.12,42.0,103.3,61.37,17.38,22.4
2024-04-23,22.39,49.74,40.82,38.35,31.5,96.31,67.52,27.35,17.77,25.09,17.55,18.72,64.7,49.41,33.68,49.48,9.45,19.37,26.93,27.8,22.4,13.99,60.27,40.2,17.95,41.0,102.8,60.89,17.47,21.9
2024-04-24,22.72,51.52,41.32,38.69,32.95,103.0,67.89,29.23,17.93,26.18,18.02,19.19,66.9,51.89,33.92,50.04,9.66,19.45,27.83,28.6,22.79,14.59,60.6,40.6,18.29,41.6,103.5,61.37,17.66,22.55
2024-04-25,22.51,51.71,40.99,38.4,33.0,105.66,67.34,29.13,18.01,25.95,17.81,18.93,68.1,53.37,33.78,50.78,9.58,19.37,27.6,28.45,22.38,14.55,60.87,40.7,18.08,42.0,103.5,62.04,17.66,22.55
2024-04-26,22.55,51.61,40.66,38.55,32.8,105.66,66.89,29.72,18.89,25.82,17.89,18.93,67.2,54.47,34.36,50.78,9.88,19.37,27.48,28.2,22.6,14.51,61.0,40.8,18.03,44.45,104.0,62.33,17.61,22.45
2024-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-02,22.68,53.19,40.66,39.18,32.35,109.18,67.25,29.72,18.93,25.77,17.55,19.06,68.0,55.16,34.45,52.84,10.1,19.32,27.09,27.6,22.72,14.31,61.47,41.15,18.29,44.4,103.9,62.71,17.38,22.75
2024-05-03,23.1,52.99,40.66,39.08,32.4,107.98,67.52,29.13,19.57,26.05,17.3,19.06,69.8,55.26,34.65,52.93,10.01,19.28,27.05,27.55,23.37,14.19,61.87,41.1,18.12,44.45,106.0,62.9,17.47,23.4
2024-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-06,23.18,54.27,41.73,39.62,33.2,109.44,68.07,30.91,19.45,26.64,17.38,19.48,71.1,57.84,35.32,53.21,10.14,19.37,27.83,28.1,23.44,14.43,62.21,41.15,18.55,44.75,113.4,63.09,17.8,23.35
2024-05-07,23.23,53.98,41.32,40.45,32.8,112.61,69.43,31.16,19.45,27.41,17.47,19.36,71.2,58.83,37.24,53.87,10.05,19.41,27.75,28.3,23.23,14.39,62.14,41.05,18.55,45.0,118.6,65.2,17.85,23.35
2024-05-08,23.14,53.68,41.15,40.16,32.6,112.35,70.43,31.41,19.29,27.91,17.38,19.19,72.3,58.63,38.5,54.99,10.27,19.28,27.83,27.95,23.37,14.39,62.21,40.9,18.42,45.4,117.4,65.11,17.61,23.2
2024-05-09,23.18,57.13,40.91,40.01,32.9,111.75,69.25,31.46,18.97,27.68,17.12,19.27,71.4,58.43,38.69,53.77,10.14,19.32,27.48,27.8,23.49,14.72,61.87,40.95,18.46,45.4,117.9,63.86,17.8,22.85
2024-05-10,23.27,56.14,40.53,39.77,32.85,112.35,68.7,31.36,18.97,27.68,17.21,19.23,70.8,58.43,38.59,53.77,10.01,19.15,27.68,27.6,23.52,14.68,61.54,40.35,18.42,45.0,116.9,63.76,17.57,22.5
2024-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-13,23.27,55.36,40.16,39.52,32.3,111.24,68.43,31.71,18.61,27.45,17.04,19.27,70.8,57.84,38.35,53.12,10.05,19.15,27.79,27.25,23.47,14.59,60.87,40.1,18.25,45.0,118.8,63.09,17.85,22.25
2024-05-14,23.31,57.52,39.75,39.47,32.3,111.92,68.43,32.2,18.65,27.45,17.21,19.44,70.6,59.63,37.5,53.31,10.01,19.1,27.71,27.25,23.23,14.59,60.6,40.15,18.59,46.05,117.0,63.76,18.14,22.25
2024-05-15,23.27,57.72,40.16,39.62,32.35,115.01,68.7,32.45,18.81,28.36,17.64,19.48,72.2,60.32,38.2,53.77,10.01,19.15,28.07,27.8,23.32,14.55,60.87,40.25,18.68,46.35,117.3,64.24,18.09,22.35
2024-05-16,23.73,57.23,40.99,39.87,33.2,116.12,69.07,32.25,19.37,28.73,18.84,19.91,72.4,59.43,38.2,53.68,10.23,19.45,28.18,28.4,24.2,14.88,61.94,40.25,19.06,46.75,117.5,64.44,18.42,22.65
2024-05-17,23.73,57.92,40.78,39.91,33.1,115.35,68.89,33.04,19.45,28.73,19.86,19.78,75.5,59.13,37.95,54.24,10.35,19.37,28.42,28.5,24.12,14.92,61.41,40.85,19.06,46.85,117.4,64.24,18.42,23.1
2024-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-20,23.73,61.96,40.99,41.38,33.35,114.07,69.16,33.29,19.89,29.09,19.69,19.95,76.4,59.53,38.0,53.96,10.23,19.37,28.61,28.3,24.1,14.96,61.47,40.45,19.23,46.7,114.6,63.67,18.8,22.85
2024-05-21,23.69,63.34,41.32,41.18,33.65,116.64,69.8,33.04,19.77,28.95,19.52,20.08,75.8,60.02,37.5,54.15,10.23,19.32,28.73,28.3,23.6,14.88,60.94,40.2,19.32,46.45,112.5,63.48,18.8,23.15
2024-05-22,23.48,62.15,41.15,40.75,33.0,118.35,69.71,32.5,19.49,28.45,19.91,19.74,73.9,60.52,37.7,53.68,10.05,19.28,28.46,28.0,23.2,14.72,60.67,40.35,18.97,45.5,109.1,63.09,18.3,23.15
2024-05-23,23.9,63.24,40.91,43.58,33.25,117.93,72.71,33.09,19.77,29.5,19.95,19.83,75.8,61.51,40.3,55.55,10.14,19.32,28.65,28.55,23.25,14.84,60.87,40.55,19.02,45.55,111.4,64.24,18.5,23.0
2024-05-24,24.57,60.58,40.66,43.58,32.5,113.12,71.89,33.93,19.37,28.9,20.12,19.52,73.5,60.02,41.0,54.15,9.97,19.23,27.52,28.7,23.2,14.39,60.33,39.8,18.8,44.95,108.0,63.28,18.0,22.3
2024-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-27,24.74,61.17,40.41,45.34,32.4,113.89,73.71,34.93,19.05,28.9,20.08,19.52,73.5,59.53,41.3,54.61,10.01,19.06,27.4,28.7,23.25,14.35,60.33,39.8,18.8,45.05,109.0,63.38,18.0,22.3
2024-05-28,24.91,61.76,40.58,45.92,32.2,117.5,74.53,35.27,19.33,29.15,21.45,19.65,75.5,61.01,41.55,56.95,10.1,19.06,27.79,28.85,23.45,14.47,60.67,39.95,19.06,45.05,109.6,64.05,18.05,22.45
2024-05-29,24.57,60.97,40.16,44.56,31.65,116.38,74.8,34.58,18.77,28.6,22.26,19.39,75.0,60.02,41.5,56.48,9.97,19.01,27.48,28.25,23.25,14.35,60.07,39.45,18.72,44.4,107.9,63.57,18.05,22.15
2024-05-30,24.7,60.08,39.42,43.97,31.8,115.78,73.8,35.67,18.49,28.25,22.3,19.0,77.2,62.3,41.35,55.36,9.84,18.93,27.21,27.85,23.4,14.35,59.26,39.0,18.8,43.15,107.0,63.0,17.95,21.6
2024-05-31,24.65,59.89,38.92,43.82,31.9,115.44,72.89,34.83,18.61,28.6,22.09,18.91,76.6,63.1,41.0,54.43,9.84,18.93,27.09,27.85,23.5,14.31,58.33,38.85,18.59,43.55,107.1,62.71,18.0,21.75
2024-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03,24.8,62.06,39.09,44.31,32.6,117.41,73.16,34.68,19.21,29.0,22.09,19.65,77.7,63.49,41.5,55.45,10.05,19.01,27.64,29.75,23.58,14.63,59.0,39.3,19.06,43.95,108.7,63.38,18.3,22.3
2024-06-04,24.5,61.37,39.34,44.8,32.8,119.3,73.53,34.78,19.17,29.3,22.09,19.57,77.5,63.3,41.7,57.32,9.97,19.01,27.64,29.95,23.8,14.63,59.33,39.4,19.15,44.1,108.4,63.28,18.2,22.1
2024-06-05,24.35,62.65,39.38,46.17,32.4,120.16,73.35,34.83,18.97,29.25,22.05,19.31,78.1,61.51,41.85,61.24,9.97,19.1,27.64,29.6,23.75,14.59,59.4,39.3,19.15,44.2,108.0,65.68,18.1,22.5
2024-06-06,24.35,63.63,39.58,45.44,32.6,119.73,73.07,34.48,18.97,29.3,22.35,19.44,78.1,61.41,41.9,61.15,10.23,19.1,27.64,30.7,24.0,14.8,59.53,39.05,19.15,43.7,108.6,64.44,18.1,22.5
2024-06-07,24.6,63.63,39.46,45.34,32.8,121.79,73.07,34.68,18.97,29.3,22.39,19.52,77.6,61.61,41.5,63.39,10.18,19.06,27.68,30.75,24.55,14.68,59.2,39.0,19.15,43.5,109.0,65.01,18.0,22.2
2024-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-10,24.4,62.35,39.38,45.24,33.5,123.5,73.07,35.87,19.13,29.3,22.48,19.7,77.1,62.5,41.95,63.2,10.14,19.06,27.6,31.1,24.45,14.88,58.86,38.9,19.27,43.45,109.0,64.44,18.05,22.1
2024-06-11,24.15,61.96,39.13,44.6,33.2,125.64,73.07,35.27,18.85,29.1,22.0,19.61,75.8,61.81,43.2,63.11,10.05,18.97,27.95,31.2,24.68,14.76,58.33,38.15,19.57,43.2,105.8,63.76,18.3,21.7
2024-06-12,24.55,63.24,39.58,45.14,33.5,131.09,73.16,35.42,19.21,29.6,22.35,20.09,77.8,62.9,43.1,62.55,10.18,19.01,28.57,31.35,24.7,14.96,59.33,38.5,19.62,43.3,106.3,64.24,19.4,21.85
2024-06-13,24.8,63.43,39.96,44.7,33.9,129.1,72.98,35.02,19.29,29.5,22.77,20.48,78.6,63.49,42.2,61.24,10.35,19.1,28.5,31.65,24.7,15.41,59.13,38.25,19.57,43.2,106.0,64.15,19.45,21.7
2024-06-14,24.6,61.86,39.25,43.48,32.8,130.1,71.89,32.7,19.17,29.1,23.55,20.09,78.0,62.5,40.5,59.19,10.1,19.37,28.18,30.55,24.55,15.12,58.53,38.2,19.23,42.0,104.8,63.48,18.7,21.45
2024-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-17,24.55,60.97,38.43,43.29,32.75,127.91,70.62,33.04,18.85,29.45,23.29,20.22,76.2,61.51,39.9,59.37,10.05,19.72,28.03,30.5,24.3,15.04,58.26,38.3,18.85,42.0,104.8,63.28,18.75,21.15
