time,high,low
2023-10-25,67.5,66.0
2023-10-26,64.8,61.4
2023-10-27,62.0,57.2
2023-10-28,,
2023-10-29,,
2023-10-30,59.2,56.0
2023-10-31,59.0,56.0
2023-11-01,59.5,57.0
2023-11-02,62.8,59.8
2023-11-03,63.9,61.7
2023-11-04,,
2023-11-05,,
2023-11-06,64.6,63.0
2023-11-07,64.0,62.0
2023-11-08,63.9,60.5
2023-11-09,64.5,62.7
2023-11-10,63.4,61.7
2023-11-11,,
2023-11-12,,
2023-11-13,62.9,61.0
2023-11-14,62.8,61.6
2023-11-15,66.9,63.5
2023-11-16,66.9,65.4
2023-11-17,67.0,63.4
2023-11-18,,
2023-11-19,,
2023-11-20,65.0,62.7
2023-11-21,64.9,63.6
2023-11-22,65.5,63.6
2023-11-23,65.5,63.3
2023-11-24,63.5,60.6
2023-11-25,,
2023-11-26,,
2023-11-27,62.3,60.9
2023-11-28,61.8,59.9
2023-11-29,63.0,61.5
2023-11-30,62.9,60.5
2023-12-01,61.8,60.8
2023-12-02,,
2023-12-03,,
2023-12-04,63.0,61.5
2023-12-05,62.4,61.4
2023-12-06,62.3,61.4
2023-12-07,64.2,62.1
2023-12-08,66.9,63.5
2023-12-09,,
2023-12-10,,
2023-12-11,68.0,66.7
2023-12-12,67.7,65.7
2023-12-13,67.4,65.7
2023-12-14,66.5,64.8
2023-12-15,65.0,63.0
2023-12-16,,
2023-12-17,,
2023-12-18,63.8,62.6
2023-12-19,63.5,61.8
2023-12-20,64.0,62.5
2023-12-21,64.4,63.0
2023-12-22,64.2,63.0
2023-12-23,,
2023-12-24,,
2023-12-25,66.5,63.2
2023-12-26,66.9,65.6
2023-12-27,67.9,66.0
2023-12-28,67.6,66.6
2023-12-29,68.3,67.0
2023-12-30,,
2023-12-31,,
2024-01-01,,
2024-01-02,69.3,67.3
2024-01-03,68.9,67.7
2024-01-04,69.1,68.1
2024-01-05,68.3,66.6
2024-01-06,,
2024-01-07,,
2024-01-08,68.0,66.6
2024-01-09,67.4,66.0
2024-01-10,67.5,66.1
2024-01-11,66.9,66.0
2024-01-12,66.0,64.8
2024-01-13,,
2024-01-14,,
2024-01-15,66.1,65.2
2024-01-16,67.3,65.3
2024-01-17,67.5,66.3
2024-01-18,67.0,66.4
2024-01-19,68.4,66.7
2024-01-20,,
2024-01-21,,
2024-01-22,68.5,67.0
2024-01-23,67.8,66.5
2024-01-24,67.5,66.2
2024-01-25,66.8,66.1
2024-01-26,67.0,65.8
2024-01-27,,
2024-01-28,,
2024-01-29,66.4,65.5
2024-01-30,66.6,65.6
2024-01-31,66.6,64.4
2024-02-01,65.5,64.4
2024-02-02,65.6,65.0
2024-02-03,,
2024-02-04,,
2024-02-05,65.7,64.7
2024-02-06,65.3,64.7
2024-02-07,65.3,64.6
2024-02-08,,
2024-02-09,,
2024-02-10,,
2024-02-11,,
2024-02-12,,
2024-02-13,,
2024-02-14,,
2024-02-15,65.7,64.9
2024-02-16,66.4,65.1
2024-02-17,,
2024-02-18,,
2024-02-19,69.4,66.5
2024-02-20,69.7,68.2
2024-02-21,68.9,67.7
2024-02-22,69.3,67.8
2024-02-23,68.9,66.6
2024-02-24,,
2024-02-25,,
2024-02-26,67.4,66.1
2024-02-27,68.2,66.7
2024-02-28,68.4,67.7
2024-02-29,71.5,69.1
2024-03-01,71.2,70.0
2024-03-02,,
2024-03-03,,
2024-03-04,71.1,69.9
2024-03-05,75.7,70.9
2024-03-06,77.8,75.7
2024-03-07,80.8,76.4
2024-03-08,81.0,78.0
2024-03-09,,
2024-03-10,,
2024-03-11,81.1,76.6
2024-03-12,79.4,77.2
2024-03-13,81.0,78.9
2024-03-14,81.6,78.7
2024-03-15,79.2,76.8
2024-03-16,,
2024-03-17,,
2024-03-18,78.9,73.9
2024-03-19,79.4,77.2
2024-03-20,77.8,76.5
2024-03-21,78.8,77.6
2024-03-22,80.9,78.3
2024-03-23,,
2024-03-24,,
2024-03-25,78.5,75.4
2024-03-26,76.2,74.0
2024-03-27,76.1,74.1
2024-03-28,77.7,75.7
2024-03-29,76.5,74.2
2024-03-30,,
2024-03-31,,
2024-04-01,74.9,72.6
2024-04-02,75.0,73.3
2024-04-03,75.4,73.2
2024-04-04,74.5,73.0
2024-04-05,73.2,71.9
2024-04-06,,
2024-04-07,,
2024-04-08,72.8,71.7
2024-04-09,73.5,72.2
2024-04-10,73.9,72.5
2024-04-11,72.2,71.5
2024-04-12,72.6,71.7
2024-04-13,,
2024-04-14,,
2024-04-15,71.9,66.9
2024-04-16,67.4,64.6
2024-04-17,68.9,65.5
2024-04-18,,
2024-04-19,67.9,65.9
2024-04-20,,
2024-04-21,,
2024-04-22,67.5,66.7
2024-04-23,67.7,64.5
2024-04-24,67.5,65.2
2024-04-25,68.5,66.2
2024-04-26,68.3,67.1
2024-04-27,,
2024-04-28,,
2024-04-29,,
2024-04-30,,
2024-05-01,,
2024-05-02,68.0,67.1
2024-05-03,70.9,68.1
2024-05-04,,
2024-05-05,,
2024-05-06,71.3,70.1
2024-05-07,71.5,70.5
2024-05-08,73.2,70.2
2024-05-09,73.8,70.6
2024-05-10,71.9,70.6
2024-05-11,,
2024-05-12,,
2024-05-13,71.7,70.3
2024-05-14,71.4,70.1
2024-05-15,73.3,71.9
2024-05-16,73.0,72.0
2024-05-17,76.0,72.4
2024-05-18,,
2024-05-19,,
2024-05-20,77.3,75.7
2024-05-21,76.5,74.9
2024-05-22,76.4,73.8
2024-05-23,75.8,73.2
2024-05-24,76.3,73.1
2024-05-25,,
2024-05-26,,
2024-05-27,74.0,72.7
2024-05-28,75.5,73.8
2024-05-29,76.9,75.0
2024-05-30,77.4,74.1
2024-05-31,78.4,76.6
2024-06-01,,
2024-06-02,,
2024-06-03,78.5,76.8
2024-06-04,78.0,77.1
2024-06-05,79.4,77.5
2024-06-06,78.8,77.5
2024-06-07,78.6,77.0
2024-06-08,,
2024-06-09,,
2024-06-10,78.0,76.8
2024-06-11,77.5,75.7
2024-06-12,78.1,76.0
2024-06-13,78.8,78.0
2024-06-14,80.3,78.0
2024-06-15,,
2024-06-16,,
2024-06-17,78.0,76.2
2024-06-18,77.3,76.2
2024-06-19,76.7,74.9
2024-06-20,76.2,75.1
2024-06-21,77.5,75.5
2024-06-22,,
2024-06-23,,
2024-06-24,76.3,73.7
2024-06-25,74.5,73.6
2024-06-26,74.5,73.1
2024-06-27,75.2,73.6
2024-06-28,76.2,74.5
2024-06-29,,
2024-06-30,,
2024-07-01,76.2,74.7
2024-07-02,76.8,76.0
2024-07-03,76.6,75.8
2024-07-04,77.8,76.5
2024-07-05,77.0,76.3
2024-07-06,,
2024-07-07,,
2024-07-08,77.0,75.7
2024-07-09,76.5,75.5
2024-07-10,77.5,76.4
2024-07-11,77.2,75.8
2024-07-12,76.1,74.6
2024-07-13,,
2024-07-14,,
2024-07-15,75.0,74.2
2024-07-16,75.3,73.8
2024-07-17,74.3,71.0
2024-07-18,72.3,70.2
2024-07-19,71.6,70.7
2024-07-20,,
2024-07-21,,
2024-07-22,72.6,70.4
2024-07-23,72.4,70.1
2024-07-24,72.2,70.2
2024-07-25,71.4,70.8
2024-07-26,74.0,71.0
2024-07-27,,
2024-07-28,,
2024-07-29,74.9,73.7
2024-07-30,75.3,73.8
2024-07-31,75.0,74.1
2024-08-01,74.9,70.8
2024-08-02,73.2,71.0
2024-08-03,,
2024-08-04,,
2024-08-05,72.7,70.2
2024-08-06,73.4,70.5
2024-08-07,73.5,72.2
2024-08-08,75.6,72.7
2024-08-09,75.3,74.5
2024-08-10,,
2024-08-11,,
2024-08-12,76.2,74.3
2024-08-13,75.2,73.8
2024-08-14,77.3,74.9
2024-08-15,76.7,75.0
2024-08-16,77.5,75.2
2024-08-17,,
2024-08-18,,
2024-08-19,79.0,77.1
2024-08-20,79.1,77.5
2024-08-21,78.5,77.1
2024-08-22,79.6,77.3
2024-08-23,79.0,77.4
2024-08-24,,
2024-08-25,,
2024-08-26,78.2,76.2
2024-08-27,76.8,75.6
2024-08-28,77.9,76.8
2024-08-29,77.5,76.8
2024-08-30,77.6,76.5
2024-08-31,,
2024-09-01,,
2024-09-02,,
2024-09-03,,
2024-09-04,76.0,75.2
2024-09-05,75.9,74.1
2024-09-06,76.0,74.0
2024-09-07,,
2024-09-08,,
2024-09-09,75.9,75.1
2024-09-10,77.0,75.2
2024-09-11,75.7,74.8
2024-09-12,75.8,74.9
2024-09-13,75.4,74.2
2024-09-14,,
2024-09-15,,
2024-09-16,74.6,72.8
2024-09-17,74.5,72.8
2024-09-18,75.3,74.4
2024-09-19,74.8,74.0
2024-09-20,75.7,74.6
2024-09-21,,
2024-09-22,,
2024-09-23,75.3,74.4
2024-09-24,74.8,74.0
2024-09-25,75.8,75.1
2024-09-26,76.4,75.7
2024-09-27,76.4,75.2
2024-09-28,,
2024-09-29,,
2024-09-30,76.6,75.6
2024-10-01,77.4,75.8
2024-10-02,76.5,76.0
2024-10-03,77.3,76.0
2024-10-04,76.4,75.5
2024-10-05,,
2024-10-06,,
2024-10-07,76.3,74.5
2024-10-08,75.4,74.6
2024-10-09,77.1,75.1
2024-10-10,80.5,77.9
2024-10-11,81.1,79.5
2024-10-12,,
2024-10-13,,
2024-10-14,82.1,80.1
2024-10-15,81.5,80.2
2024-10-16,82.3,80.0
2024-10-17,81.0,79.3
2024-10-18,81.4,80.3
2024-10-19,,
2024-10-20,,
2024-10-21,81.2,79.7
2024-10-22,80.4,78.5
2024-10-23,80.1,78.3
2024-10-24,80.6,78.5
2024-10-25,79.3,77.2
2024-10-26,,
2024-10-27,,
2024-10-28,77.9,76.3
2024-10-29,78.2,77.3
2024-10-30,78.1,76.8
2024-10-31,77.4,76.0
2024-11-01,76.4,74.2
2024-11-02,,
2024-11-03,,
2024-11-04,74.7,73.1
2024-11-05,73.7,73.0
2024-11-06,74.4,73.3
2024-11-07,74.4,73.3
2024-11-08,73.6,72.2
2024-11-09,,
2024-11-10,,
2024-11-11,73.7,71.3
2024-11-12,73.9,72.4
2024-11-13,73.1,71.9
2024-11-14,73.2,71.4
2024-11-15,71.7,70.6
2024-11-16,,
2024-11-17,,
2024-11-18,71.1,69.3
2024-11-19,71.4,70.0
2024-11-20,70.9,69.1
2024-11-21,71.5,70.1
2024-11-22,71.6,70.8
2024-11-23,,
2024-11-24,,
2024-11-25,72.5,71.0
2024-11-26,73.1,72.1
2024-11-27,72.9,72.4
2024-11-28,73.0,72.2
2024-11-29,73.6,72.2
2024-11-30,,
2024-12-01,,
2024-12-02,73.5,72.5
2024-12-03,73.0,72.4
2024-12-04,72.5,71.4
2024-12-05,73.7,71.8
2024-12-06,74.2,73.2
2024-12-07,,
2024-12-08,,
2024-12-09,73.6,73.1
2024-12-10,73.3,72.7
2024-12-11,73.7,72.2
2024-12-12,72.7,72.1
2024-12-13,72.0,71.0
2024-12-14,,
2024-12-15,,
2024-12-16,71.7,70.9
2024-12-17,71.3,71.0
2024-12-18,71.4,71.0
2024-12-19,71.2,70.3
2024-12-20,70.6,70.0
2024-12-21,,
2024-12-22,,
2024-12-23,71.0,70.3
2024-12-24,70.6,69.9
2024-12-25,71.2,70.2
2024-12-26,71.3,70.5
2024-12-27,71.1,70.4
2024-12-28,,
2024-12-29,,
2024-12-30,70.8,70.0
2024-12-31,70.8,70.0
